chr7	5061004	5061218
chr7	5061601	5061763
chr7	5062114	5062293
chr7	5062664	5062834
chr7	5073672	5073853
chr7	5076998	5077168
chr7	5080099	5080257
chr7	5081372	5081534
chr7	5101353	5101503
chr7	5125875	5126054
chr7	5375767	5375917
chr7	6127163	6127324
chr7	6144398	6144587
chr7	6147030	6147180
chr7	6155554	6155824
chr7	6156135	6156361
chr7	6171556	6171731
chr7	6172364	6172572
chr7	6191507	6191662
chr7	6194254	6194414
chr7	6213273	6213429
chr7	6240966	6241129
chr7	6265815	6266022
chr7	6278052	6278225
chr7	6282837	6282997
chr7	6283639	6283810
chr7	6286368	6286564
chr7	6331215	6331379
chr7	6343645	6343817
chr7	6343860	6344010
chr7	6359319	6359485
chr7	6362626	6362887
chr7	6363183	6363380
chr7	6383127	6383335
chr7	6398596	6398765
chr7	6410177	6410335
chr7	6430420	6430606
chr7	6434664	6434832
chr7	6525091	6525241
chr7	6526264	6526414
chr7	6659733	6659883
chr7	6696462	6696618
chr7	6727484	6727634
chr7	6728661	6728855
chr7	6729493	6729649
chr7	6918380	6918539
chr7	6937214	6937382
chr7	6940884	6941092
chr7	7097948	7098101
chr7	7120920	7121113
chr7	7121430	7121585
chr7	7136714	7136886
chr7	7171205	7171418
chr7	7171916	7172086
chr7	7188192	7188342
chr7	7188413	7188570
chr7	7209937	7210094
chr7	7295643	7295793
chr7	7298407	7298562
chr7	7298716	7298876
chr7	7300646	7300796
chr7	9876901	9877051
chr7	10495314	10495473
chr7	11158196	11158346
chr7	11617186	11617345
chr7	12085631	12085781
chr7	12156562	12156716
chr7	12422408	12422594
chr7	12478168	12478359
chr7	12478638	12478788
chr7	12780207	12780364
chr7	12780626	12780806
chr7	12792712	12792862
chr7	12803561	12803743
chr7	12818778	12818948
chr7	12834611	12834761
chr7	12834890	12835044
chr7	12874440	12874600
chr7	12881035	12881203
chr7	12887733	12887883
chr7	12897676	12897882
chr7	12903725	12903919
chr7	12909531	12909694
chr7	12910248	12910441
chr7	12922118	12922309
chr7	12927265	12927415
chr7	12927797	12927989
chr7	12928194	12928344
chr7	12943606	12943790
chr7	12949510	12949719
chr7	12954991	12955141
chr7	12959812	12959962
chr7	12961756	12961907
chr7	12961946	12962096
chr7	12965730	12965906
chr7	12966142	12966293
chr7	12978027	12978289
chr7	12985863	12986038
chr7	12987927	12988099
chr7	12992377	12992545
chr7	13009182	13009340
chr7	13009588	13009738
chr7	13009816	13010116
chr7	13016521	13016671
chr7	13023198	13023371
chr7	13024022	13024173
chr7	13024294	13024444
chr7	13034677	13034899
chr7	13037897	13038050
chr7	13038212	13038421
chr7	13046224	13046395
chr7	13054331	13054498
chr7	13054695	13054862
chr7	13063547	13063830
chr7	13123787	13123958
chr7	13278693	13278872
chr7	13279172	13279342
chr7	13288700	13288897
chr7	13302924	13303074
chr7	13309493	13309699
chr7	13310581	13310768
chr7	13324382	13324588
chr7	13342293	13342443
chr7	13343080	13343230
chr7	13511644	13511826
chr7	14317358	14317508
chr7	14622410	14622560
chr7	14622959	14623141
chr7	14623484	14623666
chr7	15912274	15912441
chr7	15914361	15914515
chr7	15921898	15922048
chr7	15922297	15922447
chr7	15922518	15922681
chr7	15930009	15930187
chr7	15930582	15930806
chr7	15946024	15946199
chr7	15948443	15948618
chr7	15948773	15948923
chr7	15952589	15952751
chr7	15954460	15954610
chr7	15954697	15954847
chr7	15955049	15955239
chr7	15955634	15955784
chr7	15964395	15964545
chr7	15967462	15967634
chr7	15969801	15969951
chr7	15974813	15974980
chr7	15976015	15976186
chr7	15983086	15983300
chr7	15998141	15998291
chr7	15999424	15999574
chr7	16002250	16002400
chr7	16003110	16003326
chr7	16011516	16011666
chr7	16011746	16011896
chr7	16012738	16012922
chr7	16017488	16017638
chr7	16018542	16018697
chr7	16039378	16039685
chr7	16046171	16046321
chr7	16047846	16048014
chr7	16048224	16048428
chr7	16051975	16052154
chr7	16052799	16053067
chr7	16063592	16063760
chr7	16071011	16071161
chr7	16098118	16098331
chr7	16119788	16119959
chr7	16120069	16120219
chr7	16129608	16129841
chr7	16146633	16146877
chr7	16147739	16147903
chr7	16149356	16149506
chr7	16153651	16153841
chr7	16160774	16160953
chr7	16175305	16175455
chr7	16183795	16183982
chr7	16192530	16192690
chr7	16198721	16198871
chr7	16204985	16205135
chr7	16207550	16207700
chr7	16210932	16211082
chr7	16221932	16222175
chr7	16240280	16240430
chr7	16240490	16240648
chr7	16240825	16240975
chr7	16240983	16241194
chr7	16242041	16242214
chr7	16244201	16244351
chr7	16250795	16250945
chr7	16254368	16254518
chr7	16257935	16258085
chr7	16263107	16263264
chr7	16272801	16273005
chr7	16273369	16273564
chr7	16273833	16273983
chr7	16285462	16285647
chr7	16286281	16286435
chr7	16286720	16286890
chr7	16294447	16294615
chr7	16294940	16295114
chr7	16295486	16295687
chr7	16296939	16297103
chr7	16309414	16309626
chr7	16310040	16310290
chr7	16313980	16314182
chr7	16326285	16326466
chr7	16337859	16338009
chr7	16340711	16340957
chr7	16345354	16345504
chr7	16364538	16364688
chr7	16373828	16374003
chr7	16376636	16376800
chr7	16387756	16387941
chr7	16399501	16399667
chr7	16400104	16400264
chr7	16402087	16402240
chr7	16405636	16405813
chr7	16412312	16412586
chr7	16426248	16426420
chr7	16441369	16441533
chr7	16452728	16452945
chr7	16453526	16453695
chr7	16463332	16463492
chr7	16465238	16465400
chr7	16466675	16466851
chr7	16471649	16471822
chr7	16474481	16474631
chr7	16476552	16476702
chr7	16491834	16492012
chr7	16493490	16493675
chr7	16505039	16505189
chr7	16507393	16507552
chr7	16570823	16570973
chr7	16571217	16571367
chr7	16581415	16581565
chr7	16582335	16582527
chr7	16601728	16602010
chr7	16615022	16615172
chr7	16615231	16615572
chr7	16628227	16628392
chr7	16629702	16629868
chr7	16634042	16634200
chr7	16668658	16668808
chr7	16695155	16695318
chr7	16699142	16699348
chr7	16728681	16728863
chr7	16729678	16729828
chr7	16738262	16738445
chr7	16746144	16746325
chr7	16751985	16752135
chr7	16755469	16755620
chr7	16759279	16759470
chr7	16760412	16760562
chr7	16771216	16771373
chr7	16781169	16781374
chr7	16783459	16783718
chr7	16804797	16804954
chr7	16809881	16810047
chr7	16816217	16816402
chr7	16816629	16816798
chr7	16819933	16820118
chr7	16825904	16826075
chr7	16827399	16827549
chr7	16841672	16841822
chr7	16842820	16842985
chr7	16848663	16848820
chr7	16853464	16853614
chr7	16858465	16858625
chr7	16860367	16860540
chr7	16866047	16866197
chr7	16874248	16874451
chr7	16875034	16875283
chr7	16885335	16885485
chr7	16885493	16885643
chr7	16891653	16891815
chr7	16892083	16892250
chr7	16895131	16895316
chr7	16903535	16903733
chr7	16905516	16905671
chr7	16906368	16906522
chr7	16909999	16910149
chr7	16913883	16914054
chr7	16924159	16924347
chr7	16930943	16931108
chr7	16932083	16932247
chr7	16933056	16933225
chr7	16937412	16937577
chr7	16944550	16944700
chr7	16950284	16950443
chr7	16951398	16951571
chr7	16959631	16959781
chr7	16974107	16974257
chr7	16980415	16980565
chr7	16982968	16983134
chr7	16990164	16990326
chr7	16991737	16991950
chr7	16993697	16993881
chr7	16999330	16999480
chr7	16999773	16999937
chr7	17002389	17002547
chr7	17007460	17007625
chr7	17009449	17009599
chr7	17017056	17017206
chr7	17019835	17019985
chr7	17027289	17027451
chr7	17027785	17027964
chr7	17051094	17051256
chr7	17056083	17056260
chr7	17056761	17056977
chr7	17058143	17058318
chr7	17060142	17060294
chr7	17066536	17066701
chr7	17073902	17074079
chr7	17074367	17074535
chr7	17091396	17091571
chr7	17155728	17155896
chr7	18211049	18211199
chr7	18402948	18403098
chr7	18679939	18680089
chr7	18746459	18746721
chr7	18749953	18750103
chr7	18781418	18781599
chr7	18840596	18840746
chr7	18840954	18841167
chr7	18873447	18873620
chr7	18884517	18884667
chr7	18892288	18892464
chr7	18893653	18893820
chr7	18896711	18896861
chr7	18910351	18910528
chr7	18921193	18921343
chr7	18925267	18925429
chr7	18950855	18951005
chr7	18951034	18951184
chr7	18951522	18951693
chr7	18958082	18958361
chr7	18967806	18967956
chr7	18990990	18991214
chr7	19001162	19001314
chr7	19002927	19003077
chr7	19003213	19003384
chr7	19003936	19004093
chr7	19006589	19006744
chr7	19011652	19011802
chr7	19012068	19012218
chr7	19012382	19012629
chr7	19023527	19023720
chr7	19024194	19024388
chr7	19029385	19029548
chr7	19050523	19050673
chr7	19054286	19054472
chr7	19068840	19069001
chr7	19069622	19069778
chr7	19075973	19076184
chr7	19076537	19076687
chr7	19077864	19078014
chr7	19084527	19084677
chr7	19086129	19086310
chr7	19088921	19089078
chr7	19093208	19093366
chr7	19093809	19094005
chr7	19111678	19111828
chr7	19119625	19119863
chr7	19131534	19131729
chr7	19137517	19137688
chr7	19149269	19149496
chr7	19149723	19149892
chr7	19155930	19156096
chr7	19157523	19157697
chr7	19160194	19160344
chr7	19164317	19164479
chr7	19165085	19165260
chr7	19166100	19166250
chr7	19173103	19173262
chr7	19175854	19176046
chr7	19178523	19178693
chr7	19179230	19179407
chr7	19180043	19180209
chr7	19181061	19181211
chr7	19194806	19194984
chr7	19196841	19196999
chr7	19198105	19198264
chr7	19202232	19202410
chr7	19209059	19209240
chr7	19210130	19210304
chr7	19212468	19212618
chr7	19212971	19213121
chr7	19217700	19217850
chr7	19228010	19228199
chr7	19228650	19228826
chr7	19239568	19239731
chr7	19240091	19240259
chr7	19246987	19247161
chr7	19256691	19256841
chr7	19257472	19257651
chr7	19265285	19265441
chr7	19266033	19266183
chr7	19271790	19271958
chr7	19272208	19272358
chr7	19272546	19272705
chr7	19281802	19281955
chr7	19282494	19282670
chr7	19283080	19283232
chr7	19284890	19285056
chr7	19290833	19290983
chr7	19290985	19291135
chr7	19291436	19291617
chr7	19295920	19296104
chr7	19300732	19300895
chr7	19300972	19301122
chr7	19301213	19301363
chr7	19303885	19304045
chr7	19308561	19308773
chr7	19310271	19310452
chr7	19316554	19316704
chr7	19320032	19320192
chr7	19325832	19326083
chr7	19326481	19326641
chr7	19327264	19327437
chr7	19332854	19333102
chr7	19335706	19335887
chr7	19338212	19338362
chr7	19342762	19342917
chr7	19343569	19343730
chr7	19345247	19345407
chr7	19359646	19359808
chr7	19361076	19361240
chr7	19361886	19362047
chr7	19368449	19368606
chr7	19370172	19370332
chr7	19381842	19382021
chr7	19387514	19387664
chr7	19399847	19400002
chr7	19404135	19404306
chr7	19405482	19405661
chr7	19421376	19421552
chr7	19429828	19429989
chr7	19441819	19441969
chr7	19443535	19443708
chr7	19458149	19458299
chr7	19458793	19458966
chr7	19461592	19461755
chr7	19467764	19467914
chr7	19468369	19468519
chr7	19474199	19474371
chr7	19491798	19491948
chr7	19492722	19492872
chr7	19503579	19503756
chr7	19506431	19506581
chr7	19508259	19508409
chr7	19508574	19508759
chr7	19517616	19517766
chr7	19520181	19520341
chr7	19524043	19524193
chr7	19524269	19524419
chr7	19531170	19531346
chr7	19543732	19543891
chr7	19552616	19552766
chr7	19559091	19559241
chr7	19562400	19562557
chr7	19564009	19564165
chr7	19573354	19573518
chr7	19577986	19578136
chr7	19589347	19589532
chr7	19589972	19590139
chr7	19593154	19593357
chr7	19604417	19604613
chr7	19613398	19613548
chr7	19615296	19615446
chr7	19619135	19619313
chr7	19619683	19619833
chr7	19628479	19628743
chr7	19628816	19628967
chr7	19629452	19629609
chr7	19651369	19651519
chr7	19651559	19651709
chr7	19665043	19665228
chr7	19668987	19669153
chr7	19683892	19684042
chr7	19693641	19693791
chr7	19698172	19698344
chr7	19699656	19699806
chr7	19701162	19701325
chr7	19715662	19715888
chr7	19723063	19723238
chr7	19726646	19726814
chr7	19736817	19736977
chr7	19738898	19739048
chr7	19740387	19740537
chr7	19749532	19749697
chr7	19749741	19749891
chr7	19750231	19750384
chr7	19770424	19770635
chr7	19782769	19782940
chr7	19784876	19785044
chr7	19790100	19790355
chr7	19797318	19797496
chr7	19800886	19801041
chr7	19803075	19803238
chr7	19809461	19809611
chr7	19811209	19811369
chr7	19816340	19816503
chr7	19817515	19817665
chr7	19822774	19822960
chr7	19823609	19823759
chr7	19823858	19824008
chr7	19824263	19824472
chr7	19830834	19831125
chr7	19831935	19832099
chr7	19836934	19837084
chr7	19843739	19843904
chr7	19844876	19845026
chr7	19849697	19849857
chr7	19850493	19850643
chr7	19852304	19852454
chr7	19855820	19855970
chr7	19871393	19871558
chr7	19872354	19872504
chr7	19876410	19876573
chr7	19876859	19877027
chr7	19877272	19877422
chr7	19889966	19890137
chr7	19910816	19910978
chr7	19920459	19920634
chr7	19921037	19921235
chr7	19923419	19923569
chr7	19932581	19932731
chr7	19933286	19933440
chr7	19935311	19935461
chr7	19940319	19940469
chr7	19946273	19946423
chr7	19956629	19956787
chr7	23968133	23968341
chr7	24081752	24081921
chr7	24082230	24082391
chr7	24112092	24112247
chr7	24112292	24112442
chr7	24112693	24112887
chr7	24113167	24113335
chr7	24134052	24134223
chr7	24142597	24142747
chr7	24153371	24153541
chr7	24174978	24175132
chr7	24175163	24175313
chr7	24189648	24189798
chr7	24208018	24208240
chr7	24237183	24237333
chr7	24237634	24237793
chr7	24254628	24254801
chr7	24270289	24270452
chr7	24287730	24287928
chr7	24299522	24299691
chr7	24300897	24301137
chr7	24316657	24316826
chr7	24336037	24336201
chr7	24358045	24358197
chr7	24359381	24359544
chr7	24361138	24361288
chr7	24363302	24363468
chr7	24364881	24365045
chr7	24369754	24369904
chr7	24371544	24371749
chr7	24377130	24377315
chr7	24384145	24384446
chr7	24384992	24385153
chr7	24387383	24387533
chr7	24399472	24399686
chr7	24399860	24400010
chr7	24407071	24407230
chr7	24424122	24424272
chr7	24441903	24442067
chr7	24442474	24442624
chr7	24445617	24445767
chr7	24449129	24449466
chr7	24450810	24451017
chr7	24455499	24455669
chr7	24457826	24457976
chr7	24462384	24462538
chr7	24463019	24463169
chr7	24469276	24469439
chr7	24472758	24472908
chr7	24473069	24473244
chr7	24473998	24474171
chr7	24480918	24481068
chr7	24481882	24482041
chr7	24498100	24498250
chr7	24500018	24500168
chr7	24501019	24501203
chr7	24501605	24501768
chr7	24507387	24507560
chr7	24516407	24516574
chr7	24530532	24530705
chr7	24546975	24547128
chr7	24564738	24564897
chr7	24586876	24587103
chr7	24587550	24587700
chr7	24591844	24591994
chr7	24593776	24593947
chr7	24595589	24595739
chr7	24601040	24601227
chr7	24608200	24608358
chr7	24611204	24611359
chr7	24617901	24618051
chr7	24621290	24621465
chr7	24623627	24623777
chr7	24628986	24629152
chr7	24638089	24638243
chr7	24638324	24638474
chr7	24642539	24642712
chr7	24653795	24653958
chr7	24661697	24661847
chr7	24662675	24662844
chr7	24684258	24684408
chr7	24686922	24687072
chr7	24715220	24715370
chr7	24729958	24730121
chr7	24736181	24736354
chr7	24772014	24772164
chr7	24777026	24777176
chr7	24817615	24817783
chr7	24824623	24824773
chr7	24838854	24839016
chr7	24839537	24839696
chr7	24845823	24846001
chr7	24850971	24851147
chr7	24853000	24853161
chr7	24859368	24859526
chr7	24863024	24863174
chr7	24869837	24870018
chr7	24883965	24884115
chr7	24884335	24884583
chr7	24890537	24890728
chr7	24897263	24897413
chr7	24903116	24903280
chr7	24904187	24904340
chr7	24905065	24905216
chr7	24950384	24950554
chr7	24954492	24954642
chr7	24965283	24965443
chr7	24971343	24971529
chr7	24971987	24972139
chr7	24972650	24972813
chr7	24975361	24975511
chr7	24978852	24979002
chr7	24985911	24986061
chr7	25000323	25000473
chr7	25000931	25001081
chr7	25006802	25006952
chr7	25008766	25008943
chr7	25010150	25010328
chr7	25026151	25026301
chr7	25030151	25030337
chr7	25036044	25036216
chr7	25063953	25064103
chr7	25077065	25077279
chr7	25082613	25082786
chr7	25084722	25084896
chr7	25094348	25094498
chr7	25094741	25094891
chr7	25099684	25099834
chr7	25105906	25106087
chr7	25120544	25120734
chr7	25132422	25132582
chr7	25133225	25133385
chr7	25141910	25142076
chr7	25146004	25146168
chr7	25155806	25156027
chr7	25156384	25156576
chr7	25179636	25179842
chr7	25181528	25181721
chr7	25187771	25187929
chr7	25195252	25195424
chr7	25196367	25196517
chr7	25205452	25205602
chr7	25205937	25206087
chr7	25209129	25209303
chr7	25209470	25209620
chr7	25213252	25213402
chr7	25219855	25220094
chr7	25221304	25221483
chr7	25237807	25237964
chr7	25238145	25238308
chr7	25239298	25239477
chr7	25249374	25249524
chr7	25249916	25250073
chr7	25250708	25250868
chr7	25267534	25267696
chr7	25267867	25268075
chr7	25268198	25268348
chr7	25273829	25274059
chr7	25278779	25278944
chr7	25281939	25282099
chr7	25282366	25282570
chr7	25290988	25291138
chr7	25297100	25297257
chr7	25297520	25297733
chr7	25297889	25298104
chr7	25301198	25301348
chr7	25306431	25306600
chr7	25316552	25316761
chr7	25326374	25326524
chr7	25333691	25333843
chr7	25351350	25351500
chr7	25363268	25363418
chr7	25367673	25367823
chr7	25376642	25376806
chr7	25379535	25379716
chr7	25379922	25380132
chr7	25380913	25381063
chr7	25385831	25385981
chr7	25386260	25386458
chr7	25390049	25390230
chr7	25395658	25395819
chr7	25402810	25403010
chr7	25409227	25409377
chr7	25409467	25409655
chr7	25417728	25417878
chr7	25419706	25419861
chr7	25424545	25424710
chr7	25433104	25433254
chr7	25477572	25477723
chr7	25479562	25479728
chr7	25486314	25486464
chr7	25539762	25539912
chr7	25541574	25541734
chr7	25577089	25577239
chr7	25585630	25585780
chr7	25599733	25599909
chr7	25606730	25606880
chr7	25619287	25619445
chr7	25625959	25626123
chr7	25626874	25627053
chr7	25627473	25627655
chr7	25632899	25633049
chr7	25636385	25636535
chr7	25644883	25645033
chr7	25647862	25648037
chr7	25649971	25650121
chr7	25651432	25651637
chr7	25652469	25652619
chr7	25658977	25659147
chr7	25665233	25665383
chr7	25672552	25672707
chr7	25680642	25680835
chr7	25686723	25686968
chr7	25687407	25687557
chr7	25689316	25689485
chr7	25702423	25702573
chr7	25704874	25705024
chr7	25706915	25707065
chr7	25711738	25712000
chr7	25719017	25719195
chr7	25720070	25720262
chr7	25729436	25729586
chr7	25731782	25731932
chr7	25735104	25735282
chr7	25737033	25737183
chr7	25738414	25738564
chr7	25754890	25755040
chr7	25755210	25755390
chr7	25756100	25756368
chr7	25774506	25774656
chr7	25776881	25777031
chr7	25780695	25780877
chr7	25782165	25782333
chr7	25788671	25788821
chr7	25790753	25790903
chr7	25802285	25802462
chr7	25805622	25805799
chr7	25815937	25816087
chr7	25816504	25816654
chr7	25816774	25816939
chr7	25827348	25827498
chr7	25848093	25848248
chr7	25855205	25855370
chr7	25860466	25860616
chr7	25882072	25882258
chr7	25898134	25898284
chr7	25904181	25904344
chr7	25917390	25917543
chr7	26071775	26071942
chr7	26088714	26088873
chr7	26320495	26320645
chr7	26800267	26800419
chr7	26848694	26848844
chr7	26961024	26961175
chr7	27132685	27132846
chr7	27159929	27160083
chr7	27166369	27166563
chr7	27166717	27166952
chr7	27178486	27178636
chr7	27178899	27179138
chr7	27185092	27185268
chr7	27189671	27189821
chr7	27195702	27195922
chr7	27196136	27196372
chr7	27222623	27222809
chr7	27228553	27228722
chr7	27232875	27233078
chr7	27238674	27238824
chr7	27244218	27244410
chr7	27249245	27249418
chr7	27252031	27252181
chr7	27258569	27258797
chr7	27273825	27273979
chr7	27276154	27276313
chr7	27285060	27285236
chr7	27285827	27285989
chr7	27302272	27302436
chr7	27306274	27306450
chr7	27307635	27307803
chr7	27308810	27308984
chr7	27310452	27310603
chr7	27314498	27314664
chr7	27329432	27329613
chr7	27330879	27331086
chr7	27332732	27332887
chr7	27335985	27336162
chr7	27337660	27337810
chr7	27342685	27342847
chr7	27345584	27345775
chr7	27354253	27354403
chr7	27354849	27355055
chr7	27355970	27356128
chr7	27361449	27361643
chr7	27367971	27368121
chr7	27368143	27368293
chr7	27372216	27372366
chr7	27378516	27378690
chr7	27383299	27383457
chr7	27384885	27385054
chr7	27389367	27389522
chr7	27396190	27396351
chr7	27397685	27397895
chr7	27402841	27403026
chr7	27406596	27406753
chr7	27408925	27409088
chr7	27429254	27429415
chr7	27433464	27433614
chr7	27433925	27434092
chr7	27437665	27437817
chr7	27440069	27440278
chr7	27447763	27448007
chr7	27448856	27449025
chr7	27449401	27449551
chr7	27454843	27455018
chr7	27459743	27459906
chr7	27460552	27460702
chr7	27473264	27473466
chr7	27473615	27473767
chr7	27474615	27474811
chr7	27481623	27481850
chr7	27486809	27487001
chr7	27490842	27491011
chr7	27497505	27497682
chr7	27507727	27507877
chr7	27508116	27508305
chr7	27508679	27508829
chr7	27526117	27526309
chr7	27526565	27526731
chr7	27535496	27535663
chr7	27540628	27540834
chr7	27542735	27542916
chr7	27545143	27545293
chr7	27553078	27553292
chr7	27574152	27574325
chr7	27577020	27577205
chr7	27591500	27591662
chr7	27591866	27592083
chr7	27592319	27592506
chr7	27592704	27592854
chr7	27602993	27603143
chr7	27608287	27608437
chr7	27609434	27609584
chr7	27614733	27614883
chr7	27644547	27644767
chr7	27651087	27651241
chr7	27653882	27654052
chr7	27654660	27654841
chr7	27659127	27659316
chr7	27674555	27674743
chr7	27689351	27689542
chr7	27725696	27725873
chr7	27731297	27731466
chr7	27804726	27804913
chr7	27838016	27838166
chr7	27838444	27838631
chr7	27838831	27838981
chr7	27859872	27860046
chr7	27860464	27860671
chr7	27860943	27861135
chr7	27929410	27929586
chr7	27933562	27933721
chr7	27942017	27942175
chr7	27949592	27949762
chr7	27979100	27979270
chr7	28013644	28013794
chr7	28013853	28014003
chr7	28014114	28014268
chr7	28050076	28050315
chr7	28100645	28100807
chr7	28137737	28137912
chr7	28148467	28148623
chr7	28151957	28152135
chr7	28168781	28168960
chr7	28169596	28169764
chr7	28170096	28170275
chr7	28179274	28179467
chr7	28179853	28180031
chr7	28192059	28192209
chr7	28208963	28209137
chr7	28214243	28214431
chr7	28263921	28264078
chr7	28267715	28267890
chr7	28268337	28268538
chr7	28269493	28269643
chr7	28271865	28272015
chr7	28277650	28277806
chr7	28291200	28291350
chr7	28294577	28294760
chr7	28299318	28299483
chr7	28302261	28302415
chr7	28311991	28312177
chr7	28322433	28322583
chr7	28338729	28338882
chr7	28339687	28339844
chr7	28344795	28344955
chr7	28350555	28350765
chr7	28357312	28357462
chr7	28372702	28372958
chr7	28373348	28373510
chr7	28375613	28375797
chr7	28379209	28379363
chr7	28381102	28381282
chr7	28382143	28382293
chr7	28383087	28383262
chr7	28386607	28386771
chr7	28392700	28392964
chr7	28398093	28398286
chr7	28401159	28401309
chr7	28412953	28413118
chr7	28430674	28430824
chr7	28436350	28436606
chr7	28437027	28437231
chr7	28440837	28440987
chr7	28442861	28443011
chr7	28446544	28446707
chr7	28451268	28451418
chr7	28451866	28452016
chr7	28453200	28453350
chr7	28464500	28464650
chr7	28464952	28465125
chr7	28467471	28467688
chr7	28478987	28479137
chr7	28488163	28488313
chr7	28490575	28490733
chr7	28491038	28491188
chr7	28497282	28497432
chr7	28505704	28505863
chr7	28517394	28517544
chr7	28520028	28520178
chr7	28528057	28528235
chr7	28528460	28528684
chr7	28539156	28539306
chr7	28545157	28545342
chr7	28547732	28547882
chr7	28557762	28557949
chr7	28558608	28558758
chr7	28568339	28568508
chr7	28575730	28575894
chr7	28576370	28576535
chr7	28581831	28582008
chr7	28582908	28583058
chr7	28583632	28583784
chr7	28584138	28584288
chr7	28584660	28584810
